in:Index,out:Result,out:EveningAverageSunhoursLoss,out:MaxSunhoursLoss,out:AverageSunhoursLoss,out:Volume,img
4246,1.75,0.112086,12,0.295999,190150.218673,{84;46}_OptimizationIsoViewSW.png
4247,2.25,0.171759,16,0.435995,243664.717349,{84;47}_OptimizationIsoViewSW.png
4248,1,0.101592,7,0.227633,165920.026547,{84;48}_OptimizationIsoViewSW.png
4249,2,0.142134,12,0.36988,217722.62138,{84;49}_OptimizationIsoViewSW.png
4250,1.5,0.083783,9,0.186361,139997.200056,{85;0}_OptimizationIsoViewSW.png
4251,0.75,0.104546,7,0.240913,159413.358839,{85;1}_OptimizationIsoViewSW.png
4252,2.25,0.13223,13,0.326525,204750.20475,{85;2}_OptimizationIsoViewSW.png
4253,0.75,0.096528,7,0.216155,156201.187129,{85;3}_OptimizationIsoViewSW.png
4254,2.25,0.186304,16,0.45718,245278.390974,{85;4}_OptimizationIsoViewSW.png
4255,2,0.180368,16,0.466295,242072.137497,{85;5}_OptimizationIsoViewSW.png
4256,2,0.148183,18,0.385916,222518.914108,{85;6}_OptimizationIsoViewSW.png
4257,1.5,0.109582,10,0.26975,185288.123031,{85;7}_OptimizationIsoViewSW.png
4258,1,0.089832,7,0.19255,151308.821304,{85;8}_OptimizationIsoViewSW.png
4259,1.25,0.104603,7,0.262773,177210.703526,{85;9}_OptimizationIsoViewSW.png
4260,2,0.149674,14,0.389123,222518.914108,{85;10}_OptimizationIsoViewSW.png
4261,1.75,0.167595,14,0.440215,225835.591689,{85;11}_OptimizationIsoViewSW.png
4262,1,0.101592,7,0.227633,165920.026547,{85;12}_OptimizationIsoViewSW.png
4263,2,0.159296,16,0.388645,227376.080036,{85;13}_OptimizationIsoViewSW.png
4264,0.75,0.106713,7,0.23779,161030.595813,{85;14}_OptimizationIsoViewSW.png
4265,2.25,0.135888,14,0.346725,214500.2145,{85;15}_OptimizationIsoViewSW.png
4266,1.5,0.091352,7,0.204957,156201.187129,{85;16}_OptimizationIsoViewSW.png
4267,1.75,0.112086,12,0.295999,190150.218673,{85;17}_OptimizationIsoViewSW.png
4268,2,0.136676,18,0.355981,212856.534696,{85;18}_OptimizationIsoViewSW.png
4269,1.75,0.145285,15,0.376829,214500.2145,{85;19}_OptimizationIsoViewSW.png
4270,2,0.172941,13,0.453213,232288.037166,{85;20}_OptimizationIsoViewSW.png
4271,1.25,0.09515,8,0.223498,162680.982593,{85;21}_OptimizationIsoViewSW.png
4272,1.25,0.09093,8,0.200456,157753.588894,{85;22}_OptimizationIsoViewSW.png
4273,2,0.17612,13,0.453776,233918.128655,{85;23}_OptimizationIsoViewSW.png
4274,1.75,0.130205,11,0.336541,211237.853823,{85;24}_OptimizationIsoViewSW.png
4275,1.5,0.153978,10,0.369711,199960.007998,{85;25}_OptimizationIsoViewSW.png
4276,1.25,0.09574,10,0.230306,172354.360565,{85;26}_OptimizationIsoViewSW.png
4277,1.5,0.113184,9,0.292173,180472.838838,{85;27}_OptimizationIsoViewSW.png
4278,1.75,0.128235,11,0.314061,193461.017605,{85;28}_OptimizationIsoViewSW.png
4279,1.25,0.099989,12,0.239196,175623.463295,{85;29}_OptimizationIsoViewSW.png
4280,1.25,0.09093,8,0.200456,157753.588894,{85;30}_OptimizationIsoViewSW.png
4281,2,0.16149,16,0.416245,232288.037166,{85;31}_OptimizationIsoViewSW.png
4282,1.5,0.087103,7,0.189399,144801.621778,{85;32}_OptimizationIsoViewSW.png
4283,1.5,0.114759,10,0.289838,191791.331032,{85;33}_OptimizationIsoViewSW.png
4284,1.75,0.137463,16,0.356038,216169.47687,{85;34}_OptimizationIsoViewSW.png
4285,0.75,0.088229,7,0.187964,146455.770357,{85;35}_OptimizationIsoViewSW.png
4286,1,0.089664,7,0.215873,159413.358839,{85;36}_OptimizationIsoViewSW.png
4287,1.75,0.118304,9,0.307984,186950.831931,{85;37}_OptimizationIsoViewSW.png
4288,2,0.156482,15,0.400236,224164.985429,{85;38}_OptimizationIsoViewSW.png
4289,1,0.100889,7,0.25121,175623.463295,{85;39}_OptimizationIsoViewSW.png
4290,1.75,0.157214,12,0.394609,216169.47687,{85;40}_OptimizationIsoViewSW.png
4291,2.25,0.150602,14,0.386057,224164.985429,{85;41}_OptimizationIsoViewSW.png
4292,0.75,0.092843,7,0.214889,152905.198777,{85;42}_OptimizationIsoViewSW.png
4293,2.25,0.167454,16,0.429383,240326.844509,{85;43}_OptimizationIsoViewSW.png
4294,2.25,0.171759,16,0.435995,243664.717349,{85;44}_OptimizationIsoViewSW.png
4295,1.75,0.164838,12,0.424966,224164.985429,{85;45}_OptimizationIsoViewSW.png
4296,2.25,0.135016,13,0.334149,209643.60587,{85;46}_OptimizationIsoViewSW.png
4297,2.25,0.13918,13,0.359048,212856.534696,{85;47}_OptimizationIsoViewSW.png
4298,1.25,0.121793,9,0.314821,182049.881668,{85;48}_OptimizationIsoViewSW.png
4299,2,0.157748,12,0.401727,225835.591689,{85;49}_OptimizationIsoViewSW.png
4300,2,0.180368,16,0.466295,242072.137497,{86;0}_OptimizationIsoViewSW.png
4301,2.25,0.186304,16,0.45718,245278.390974,{86;1}_OptimizationIsoViewSW.png
4302,2.25,0.171759,16,0.435995,243664.717349,{86;2}_OptimizationIsoViewSW.png
4303,2,0.148183,18,0.385916,222518.914108,{86;3}_OptimizationIsoViewSW.png
4304,1.5,0.083783,9,0.186361,139997.200056,{86;4}_OptimizationIsoViewSW.png
4305,1.5,0.099342,7,0.235539,164284.540825,{86;5}_OptimizationIsoViewSW.png
4306,0.75,0.092843,7,0.214889,152905.198777,{86;6}_OptimizationIsoViewSW.png
4307,2,0.136676,18,0.355981,212856.534696,{86;7}_OptimizationIsoViewSW.png
4308,2,0.142556,16,0.366954,219298.245614,{86;8}_OptimizationIsoViewSW.png
4309,1.25,0.119823,8,0.274927,180472.838838,{86;9}_OptimizationIsoViewSW.png
4310,1.5,0.113184,9,0.292173,180472.838838,{86;10}_OptimizationIsoViewSW.png
4311,1,0.089832,7,0.19255,151308.821304,{86;11}_OptimizationIsoViewSW.png
4312,1.75,0.145285,15,0.376829,214500.2145,{86;12}_OptimizationIsoViewSW.png
4313,1.25,0.099989,12,0.239196,175623.463295,{86;13}_OptimizationIsoViewSW.png
4314,1,0.101592,7,0.227633,165920.026547,{86;14}_OptimizationIsoViewSW.png
4315,1.75,0.118304,9,0.307984,186950.831931,{86;15}_OptimizationIsoViewSW.png
4316,2.25,0.166245,16,0.428174,238777.459408,{86;16}_OptimizationIsoViewSW.png
4317,0.75,0.102211,7,0.231347,157753.588894,{86;17}_OptimizationIsoViewSW.png
4318,1.75,0.164838,12,0.424966,224164.985429,{86;18}_OptimizationIsoViewSW.png
4319,1.5,0.109582,10,0.26975,185288.123031,{86;19}_OptimizationIsoViewSW.png
4320,1.75,0.128235,11,0.314061,193461.017605,{86;20}_OptimizationIsoViewSW.png
4321,2.25,0.135888,14,0.346725,214500.2145,{86;21}_OptimizationIsoViewSW.png
4322,2,0.17612,13,0.453776,233918.128655,{86;22}_OptimizationIsoViewSW.png
4323,1.5,0.091352,7,0.204957,156201.187129,{86;23}_OptimizationIsoViewSW.png
4324,1.75,0.138336,11,0.326103,195045.835771,{86;24}_OptimizationIsoViewSW.png
4325,1.5,0.087103,7,0.189399,144801.621778,{86;25}_OptimizationIsoViewSW.png
4326,1.25,0.09574,10,0.230306,172354.360565,{86;26}_OptimizationIsoViewSW.png
4327,2,0.15395,12,0.390277,225835.591689,{86;27}_OptimizationIsoViewSW.png
4328,1.5,0.153978,10,0.369711,199960.007998,{86;28}_OptimizationIsoViewSW.png
4329,2,0.16149,16,0.416245,232288.037166,{86;29}_OptimizationIsoViewSW.png
4330,1.25,0.09093,8,0.200456,157753.588894,{86;30}_OptimizationIsoViewSW.png
4331,2.25,0.138842,13,0.360089,212856.534696,{86;31}_OptimizationIsoViewSW.png
4332,0.75,0.088229,7,0.187964,146455.770357,{86;32}_OptimizationIsoViewSW.png
4333,2.25,0.150602,14,0.386057,224164.985429,{86;33}_OptimizationIsoViewSW.png
4334,0.75,0.106713,7,0.23779,161030.595813,{86;34}_OptimizationIsoViewSW.png
4335,0.75,0.095318,7,0.226536,154535.620461,{86;35}_OptimizationIsoViewSW.png
4336,1.75,0.112086,12,0.295999,190150.218673,{86;36}_OptimizationIsoViewSW.png
4337,1.75,0.167595,14,0.440215,225835.591689,{86;37}_OptimizationIsoViewSW.png
4338,1.5,0.114759,10,0.289838,191791.331032,{86;38}_OptimizationIsoViewSW.png
4339,1.75,0.130205,11,0.336541,211237.853823,{86;39}_OptimizationIsoViewSW.png
4340,1.5,0.123284,9,0.305959,191791.331032,{86;40}_OptimizationIsoViewSW.png
4341,2.25,0.13223,13,0.326525,204750.20475,{86;41}_OptimizationIsoViewSW.png
4342,2.25,0.131668,14,0.321798,204750.20475,{86;42}_OptimizationIsoViewSW.png
4343,0.75,0.096528,7,0.216155,156201.187129,{86;43}_OptimizationIsoViewSW.png
4344,2.25,0.164557,16,0.419171,237247.924081,{86;44}_OptimizationIsoViewSW.png
4345,1.25,0.104603,7,0.262773,177210.703526,{86;45}_OptimizationIsoViewSW.png
4346,2.25,0.15108,14,0.382484,219298.245614,{86;46}_OptimizationIsoViewSW.png
4347,1.25,0.10103,9,0.239647,172354.360565,{86;47}_OptimizationIsoViewSW.png
4348,1.25,0.118951,9,0.301373,178826.895565,{86;48}_OptimizationIsoViewSW.png
4349,2.25,0.135016,13,0.334149,209643.60587,{86;49}_OptimizationIsoViewSW.png
4350,2.25,0.138842,13,0.360089,212856.534696,{87;0}_OptimizationIsoViewSW.png
4351,1,0.101592,7,0.227633,165920.026547,{87;1}_OptimizationIsoViewSW.png
4352,0.75,0.102211,7,0.231347,157753.588894,{87;2}_OptimizationIsoViewSW.png
4353,2,0.136676,18,0.355981,212856.534696,{87;3}_OptimizationIsoViewSW.png
4354,1.5,0.083783,9,0.186361,139997.200056,{87;4}_OptimizationIsoViewSW.png
4355,2,0.18335,15,0.469503,237247.924081,{87;5}_OptimizationIsoViewSW.png
4356,2.25,0.186304,16,0.45718,245278.390974,{87;6}_OptimizationIsoViewSW.png
4357,2,0.148183,18,0.385916,222518.914108,{87;7}_OptimizationIsoViewSW.png
4358,1.25,0.119795,8,0.2592,177210.703526,{87;8}_OptimizationIsoViewSW.png
4359,1.5,0.091352,7,0.204957,156201.187129,{87;9}_OptimizationIsoViewSW.png
4360,1.75,0.145285,15,0.376829,214500.2145,{87;10}_OptimizationIsoViewSW.png
4361,1,0.089832,7,0.19255,151308.821304,{87;11}_OptimizationIsoViewSW.png
4362,1.75,0.130205,11,0.336541,211237.853823,{87;12}_OptimizationIsoViewSW.png
4363,1.25,0.135156,14,0.342589,191791.331032,{87;13}_OptimizationIsoViewSW.png
4364,0.75,0.106713,7,0.23779,161030.595813,{87;14}_OptimizationIsoViewSW.png
4365,2,0.17612,13,0.453776,233918.128655,{87;15}_OptimizationIsoViewSW.png
4366,2,0.170521,13,0.432928,229095.074456,{87;16}_OptimizationIsoViewSW.png
4367,2.25,0.165766,16,0.40561,229095.074456,{87;17}_OptimizationIsoViewSW.png
4368,2.25,0.129389,13,0.312064,201531.640468,{87;18}_OptimizationIsoViewSW.png
4369,1.25,0.09093,8,0.200456,157753.588894,{87;19}_OptimizationIsoViewSW.png
4370,1.5,0.114759,10,0.289838,191791.331032,{87;20}_OptimizationIsoViewSW.png
4371,2.25,0.171759,16,0.435995,243664.717349,{87;21}_OptimizationIsoViewSW.png
4372,1.5,0.114759,10,0.289838,191791.331032,{87;22}_OptimizationIsoViewSW.png
4373,1.25,0.099989,12,0.239196,175623.463295,{87;23}_OptimizationIsoViewSW.png
4374,1.5,0.123931,11,0.312739,195045.835771,{87;24}_OptimizationIsoViewSW.png
4375,1.75,0.118304,9,0.307984,186950.831931,{87;25}_OptimizationIsoViewSW.png
4376,1.5,0.087103,7,0.189399,144801.621778,{87;26}_OptimizationIsoViewSW.png
4377,2.25,0.12846,13,0.322277,201531.640468,{87;27}_OptimizationIsoViewSW.png
4378,2,0.14053,12,0.345544,212856.534696,{87;28}_OptimizationIsoViewSW.png
4379,2.25,0.150602,14,0.386057,224164.985429,{87;29}_OptimizationIsoViewSW.png
4380,2,0.180368,16,0.466295,242072.137497,{87;30}_OptimizationIsoViewSW.png
4381,1.75,0.152234,10,0.399927,211237.853823,{87;31}_OptimizationIsoViewSW.png
4382,0.75,0.088229,7,0.187964,146455.770357,{87;32}_OptimizationIsoViewSW.png
4383,1.5,0.113184,9,0.292173,180472.838838,{87;33}_OptimizationIsoViewSW.png
4384,1.5,0.153978,10,0.369711,199960.007998,{87;34}_OptimizationIsoViewSW.png
4385,0.75,0.092843,7,0.214889,152905.198777,{87;35}_OptimizationIsoViewSW.png
4386,1.75,0.167595,14,0.440215,225835.591689,{87;36}_OptimizationIsoViewSW.png
4387,2,0.16149,16,0.416245,232288.037166,{87;37}_OptimizationIsoViewSW.png
4388,0.75,0.095318,7,0.226536,154535.620461,{87;38}_OptimizationIsoViewSW.png
4389,1.5,0.099342,7,0.235539,164284.540825,{87;39}_OptimizationIsoViewSW.png
4390,2.25,0.135016,13,0.334149,209643.60587,{87;40}_OptimizationIsoViewSW.png
4391,1.25,0.119823,8,0.274927,180472.838838,{87;41}_OptimizationIsoViewSW.png
4392,1.5,0.109582,10,0.26975,185288.123031,{87;42}_OptimizationIsoViewSW.png
4393,1.75,0.112086,12,0.295999,190150.218673,{87;43}_OptimizationIsoViewSW.png
4394,1,0.103928,7,0.237115,170765.027322,{87;44}_OptimizationIsoViewSW.png
4395,1.25,0.10103,9,0.239647,172354.360565,{87;45}_OptimizationIsoViewSW.png
4396,1.75,0.125872,11,0.305368,195045.835771,{87;46}_OptimizationIsoViewSW.png
4397,0.75,0.096528,7,0.216155,156201.187129,{87;47}_OptimizationIsoViewSW.png
4398,1.25,0.12199,9,0.317916,182049.881668,{87;48}_OptimizationIsoViewSW.png
4399,2.25,0.158311,14,0.408339,229095.074456,{87;49}_OptimizationIsoViewSW.png
4400,2,0.18335,15,0.469503,237247.924081,{88;0}_OptimizationIsoViewSW.png
4401,1.5,0.083783,9,0.186361,139997.200056,{88;1}_OptimizationIsoViewSW.png
4402,2,0.148183,18,0.385916,222518.914108,{88;2}_OptimizationIsoViewSW.png
4403,2.25,0.186304,16,0.45718,245278.390974,{88;3}_OptimizationIsoViewSW.png
4404,2.25,0.135016,13,0.334149,209643.60587,{88;4}_OptimizationIsoViewSW.png
4405,0.75,0.096528,7,0.216155,156201.187129,{88;5}_OptimizationIsoViewSW.png
4406,1.5,0.099004,7,0.232979,162680.982593,{88;6}_OptimizationIsoViewSW.png
4407,1.5,0.153978,10,0.369711,199960.007998,{88;7}_OptimizationIsoViewSW.png
4408,2.25,0.138842,13,0.360089,212856.534696,{88;8}_OptimizationIsoViewSW.png
4409,1.25,0.119823,8,0.274927,180472.838838,{88;9}_OptimizationIsoViewSW.png
4410,1.75,0.145285,15,0.376829,214500.2145,{88;10}_OptimizationIsoViewSW.png
4411,2,0.136676,18,0.355981,212856.534696,{88;11}_OptimizationIsoViewSW.png
4412,1,0.104884,7,0.235342,169118.89058,{88;12}_OptimizationIsoViewSW.png
4413,1,0.101592,7,0.227633,165920.026547,{88;13}_OptimizationIsoViewSW.png
4414,2,0.180368,16,0.466295,242072.137497,{88;14}_OptimizationIsoViewSW.png
4415,2.25,0.171759,16,0.435995,243664.717349,{88;15}_OptimizationIsoViewSW.png
4416,1.75,0.130205,11,0.336541,211237.853823,{88;16}_OptimizationIsoViewSW.png
4417,1.5,0.114759,10,0.289838,191791.331032,{88;17}_OptimizationIsoViewSW.png
4418,1.25,0.099989,12,0.239196,175623.463295,{88;18}_OptimizationIsoViewSW.png
4419,2,0.170521,13,0.432928,229095.074456,{88;19}_OptimizationIsoViewSW.png
4420,1.5,0.132118,11,0.339945,204750.20475,{88;20}_OptimizationIsoViewSW.png
4421,1.75,0.112086,12,0.295999,190150.218673,{88;21}_OptimizationIsoViewSW.png
4422,0.75,0.102211,7,0.231347,157753.588894,{88;22}_OptimizationIsoViewSW.png
4423,2,0.16149,16,0.416245,232288.037166,{88;23}_OptimizationIsoViewSW.png
4424,2,0.14053,12,0.345544,212856.534696,{88;24}_OptimizationIsoViewSW.png
4425,2,0.17612,13,0.453776,233918.128655,{88;25}_OptimizationIsoViewSW.png
4426,1,0.085753,7,0.189934,151308.821304,{88;26}_OptimizationIsoViewSW.png
4427,1,0.103928,7,0.237115,170765.027322,{88;27}_OptimizationIsoViewSW.png
4428,1.5,0.108316,9,0.268512,178826.895565,{88;28}_OptimizationIsoViewSW.png
4429,1.25,0.119823,8,0.274927,180472.838838,{88;29}_OptimizationIsoViewSW.png
4430,2.25,0.150602,14,0.386057,224164.985429,{88;30}_OptimizationIsoViewSW.png
4431,1.75,0.167595,14,0.440215,225835.591689,{88;31}_OptimizationIsoViewSW.png
4432,1.5,0.087103,7,0.189399,144801.621778,{88;32}_OptimizationIsoViewSW.png
4433,0.75,0.088229,7,0.187964,146455.770357,{88;33}_OptimizationIsoViewSW.png
4434,2,0.14053,12,0.345544,212856.534696,{88;34}_OptimizationIsoViewSW.png
4435,1.75,0.123621,14,0.313077,195045.835771,{88;35}_OptimizationIsoViewSW.png
4436,2.25,0.158311,14,0.408339,229095.074456,{88;36}_OptimizationIsoViewSW.png
4437,1.5,0.123931,11,0.312739,195045.835771,{88;37}_OptimizationIsoViewSW.png
4438,0.75,0.092843,7,0.214889,152905.198777,{88;38}_OptimizationIsoViewSW.png
4439,1.5,0.114759,10,0.289838,191791.331032,{88;39}_OptimizationIsoViewSW.png
4440,1.25,0.10103,9,0.239647,172354.360565,{88;40}_OptimizationIsoViewSW.png
4441,1.5,0.109582,10,0.26975,185288.123031,{88;41}_OptimizationIsoViewSW.png
4442,2.25,0.12846,13,0.322277,201531.640468,{88;42}_OptimizationIsoViewSW.png
4443,1.75,0.15184,10,0.38752,207943.439384,{88;43}_OptimizationIsoViewSW.png
4444,1.25,0.119795,8,0.2592,177210.703526,{88;44}_OptimizationIsoViewSW.png
4445,1.75,0.152234,10,0.399927,211237.853823,{88;45}_OptimizationIsoViewSW.png
4446,1.25,0.100861,12,0.240237,177210.703526,{88;46}_OptimizationIsoViewSW.png
4447,0.75,0.095318,7,0.226536,154535.620461,{88;47}_OptimizationIsoViewSW.png
4448,1.75,0.118304,9,0.307984,186950.831931,{88;48}_OptimizationIsoViewSW.png
4449,2.25,0.165766,16,0.40561,229095.074456,{88;49}_OptimizationIsoViewSW.png
4450,2,0.136676,18,0.355981,212856.534696,{89;0}_OptimizationIsoViewSW.png
4451,0.75,0.096528,7,0.216155,156201.187129,{89;1}_OptimizationIsoViewSW.png
4452,1,0.097794,7,0.221022,165920.026547,{89;2}_OptimizationIsoViewSW.png
4453,2.25,0.150602,14,0.386057,224164.985429,{89;3}_OptimizationIsoViewSW.png
4454,1.5,0.083783,9,0.186361,139997.200056,{89;4}_OptimizationIsoViewSW.png
4455,2.25,0.186304,16,0.45718,245278.390974,{89;5}_OptimizationIsoViewSW.png
4456,2,0.18335,15,0.469503,237247.924081,{89;6}_OptimizationIsoViewSW.png
4457,1.75,0.145285,15,0.376829,214500.2145,{89;7}_OptimizationIsoViewSW.png
4458,1,0.085753,7,0.189934,151308.821304,{89;8}_OptimizationIsoViewSW.png
4459,1.5,0.108316,9,0.268512,178826.895565,{89;9}_OptimizationIsoViewSW.png
4460,2,0.148183,18,0.385916,222518.914108,{89;10}_OptimizationIsoViewSW.png
4461,1.5,0.087103,7,0.189399,144801.621778,{89;11}_OptimizationIsoViewSW.png
4462,2,0.14053,12,0.345544,212856.534696,{89;12}_OptimizationIsoViewSW.png
4463,1,0.091942,7,0.209234,154535.620461,{89;13}_OptimizationIsoViewSW.png
4464,1.75,0.117094,11,0.277712,188536.953243,{89;14}_OptimizationIsoViewSW.png
4465,1.25,0.109048,12,0.26809,183755.972069,{89;15}_OptimizationIsoViewSW.png
4466,2.25,0.165766,16,0.40561,229095.074456,{89;16}_OptimizationIsoViewSW.png
4467,0.75,0.092843,7,0.214889,152905.198777,{89;17}_OptimizationIsoViewSW.png
4468,1.25,0.106263,9,0.235201,167504.187605,{89;18}_OptimizationIsoViewSW.png
4469,1.75,0.112086,12,0.295999,190150.218673,{89;19}_OptimizationIsoViewSW.png
4470,2.25,0.158311,14,0.408339,229095.074456,{89;20}_OptimizationIsoViewSW.png
4471,2.25,0.138842,13,0.360089,212856.534696,{89;21}_OptimizationIsoViewSW.png
4472,2,0.149167,18,0.387492,224164.985429,{89;22}_OptimizationIsoViewSW.png
4473,1.75,0.152234,10,0.399927,211237.853823,{89;23}_OptimizationIsoViewSW.png
4474,0.75,0.102211,7,0.231347,157753.588894,{89;24}_OptimizationIsoViewSW.png
4475,1.5,0.132118,11,0.339945,204750.20475,{89;25}_OptimizationIsoViewSW.png
4476,1.75,0.131977,15,0.331392,204750.20475,{89;26}_OptimizationIsoViewSW.png
4477,2,0.16149,16,0.416245,232288.037166,{89;27}_OptimizationIsoViewSW.png
4478,1.25,0.119823,8,0.274927,180472.838838,{89;28}_OptimizationIsoViewSW.png
4479,1,0.090789,7,0.212413,152905.198777,{89;29}_OptimizationIsoViewSW.png
4480,1.25,0.10103,9,0.239647,172354.360565,{89;30}_OptimizationIsoViewSW.png
4481,2.25,0.171759,16,0.435995,243664.717349,{89;31}_OptimizationIsoViewSW.png
4482,2,0.170521,13,0.432928,229095.074456,{89;32}_OptimizationIsoViewSW.png
4483,2,0.180368,16,0.466295,242072.137497,{89;33}_OptimizationIsoViewSW.png
4484,1.5,0.123931,11,0.312739,195045.835771,{89;34}_OptimizationIsoViewSW.png
4485,0.75,0.088229,7,0.187964,146455.770357,{89;35}_OptimizationIsoViewSW.png
4486,2,0.17612,13,0.453776,233918.128655,{89;36}_OptimizationIsoViewSW.png
4487,1.5,0.114759,10,0.289838,191791.331032,{89;37}_OptimizationIsoViewSW.png
4488,2.25,0.12846,13,0.322277,201531.640468,{89;38}_OptimizationIsoViewSW.png
4489,1.25,0.119823,8,0.274927,180472.838838,{89;39}_OptimizationIsoViewSW.png
4490,1.25,0.119795,8,0.2592,177210.703526,{89;40}_OptimizationIsoViewSW.png
4491,2,0.172884,13,0.447192,230680.507497,{89;41}_OptimizationIsoViewSW.png
4492,1.75,0.167595,14,0.440215,225835.591689,{89;42}_OptimizationIsoViewSW.png
4493,2.25,0.150602,14,0.386057,224164.985429,{89;43}_OptimizationIsoViewSW.png
4494,1.75,0.123621,14,0.313077,195045.835771,{89;44}_OptimizationIsoViewSW.png
4495,1.75,0.15184,10,0.38752,207943.439384,{89;45}_OptimizationIsoViewSW.png
4496,1.25,0.100861,12,0.240237,177210.703526,{89;46}_OptimizationIsoViewSW.png
4497,0.75,0.095318,7,0.226536,154535.620461,{89;47}_OptimizationIsoViewSW.png
4498,1.75,0.118304,9,0.307984,186950.831931,{89;48}_OptimizationIsoViewSW.png
4499,1.25,0.099989,12,0.239196,175623.463295,{89;49}_OptimizationIsoViewSW.png
4500,1,0.080717,7,0.183294,139997.200056,{90;0}_OptimizationIsoViewSW.png
4501,0.75,0.088229,7,0.187964,146455.770357,{90;1}_OptimizationIsoViewSW.png
4502,2,0.148183,18,0.385916,222518.914108,{90;2}_OptimizationIsoViewSW.png
4503,2.25,0.186304,16,0.45718,245278.390974,{90;3}_OptimizationIsoViewSW.png
4504,2.25,0.138617,13,0.357191,207943.439384,{90;4}_OptimizationIsoViewSW.png
4505,2,0.18335,15,0.469503,237247.924081,{90;5}_OptimizationIsoViewSW.png
4506,1,0.097794,7,0.221022,165920.026547,{90;6}_OptimizationIsoViewSW.png
4507,1.5,0.114759,10,0.289838,191791.331032,{90;7}_OptimizationIsoViewSW.png
4508,1.75,0.145285,15,0.376829,214500.2145,{90;8}_OptimizationIsoViewSW.png
4509,1.75,0.167595,14,0.440215,225835.591689,{90;9}_OptimizationIsoViewSW.png
4510,1,0.090789,7,0.212413,152905.198777,{90;10}_OptimizationIsoViewSW.png
4511,0.75,0.102211,7,0.231347,157753.588894,{90;11}_OptimizationIsoViewSW.png
4512,2,0.179665,16,0.463454,238777.459408,{90;12}_OptimizationIsoViewSW.png
4513,1.5,0.110652,9,0.278978,183755.972069,{90;13}_OptimizationIsoViewSW.png
4514,2,0.136676,18,0.355981,212856.534696,{90;14}_OptimizationIsoViewSW.png
4515,1.25,0.099989,12,0.239196,175623.463295,{90;15}_OptimizationIsoViewSW.png
4516,2.25,0.144356,14,0.364281,219298.245614,{90;16}_OptimizationIsoViewSW.png
4517,1,0.085753,7,0.189934,151308.821304,{90;17}_OptimizationIsoViewSW.png
4518,1.75,0.112086,12,0.295999,190150.218673,{90;18}_OptimizationIsoViewSW.png
4519,2.25,0.171759,16,0.435995,243664.717349,{90;19}_OptimizationIsoViewSW.png
4520,2.25,0.138842,13,0.360089,212856.534696,{90;20}_OptimizationIsoViewSW.png
4521,1.75,0.118304,9,0.307984,186950.831931,{90;21}_OptimizationIsoViewSW.png
4522,1.5,0.108316,9,0.268512,178826.895565,{90;22}_OptimizationIsoViewSW.png
4523,1.25,0.100861,12,0.240237,177210.703526,{90;23}_OptimizationIsoViewSW.png
4524,1.75,0.15184,10,0.38752,207943.439384,{90;24}_OptimizationIsoViewSW.png
4525,1.25,0.119823,8,0.274927,180472.838838,{90;25}_OptimizationIsoViewSW.png
4526,1.75,0.1645,12,0.419171,217722.62138,{90;26}_OptimizationIsoViewSW.png
4527,1.25,0.109048,12,0.26809,183755.972069,{90;27}_OptimizationIsoViewSW.png
4528,1.5,0.104096,9,0.242713,173973.556019,{90;28}_OptimizationIsoViewSW.png
4529,2.25,0.149223,13,0.382512,224164.985429,{90;29}_OptimizationIsoViewSW.png
4530,1.25,0.116419,8,0.278781,182049.881668,{90;30}_OptimizationIsoViewSW.png
4531,1.75,0.117094,11,0.277712,188536.953243,{90;31}_OptimizationIsoViewSW.png
4532,1.5,0.132118,11,0.339945,204750.20475,{90;32}_OptimizationIsoViewSW.png
4533,1.25,0.095093,10,0.222175,164284.540825,{90;33}_OptimizationIsoViewSW.png
4534,1.5,0.087103,7,0.189399,144801.621778,{90;34}_OptimizationIsoViewSW.png
4535,1,0.091942,7,0.209234,154535.620461,{90;35}_OptimizationIsoViewSW.png
4536,2,0.14053,12,0.345544,212856.534696,{90;36}_OptimizationIsoViewSW.png
4537,2,0.17612,13,0.453776,233918.128655,{90;37}_OptimizationIsoViewSW.png
4538,2,0.136479,12,0.334599,199960.007998,{90;38}_OptimizationIsoViewSW.png
4539,2,0.159577,16,0.41014,232288.037166,{90;39}_OptimizationIsoViewSW.png
4540,2.25,0.152375,14,0.393934,229095.074456,{90;40}_OptimizationIsoViewSW.png
4541,1.5,0.123931,11,0.312739,195045.835771,{90;41}_OptimizationIsoViewSW.png
4542,1.75,0.123621,14,0.313077,195045.835771,{90;42}_OptimizationIsoViewSW.png
4543,2,0.15772,16,0.412447,224164.985429,{90;43}_OptimizationIsoViewSW.png
4544,2,0.172884,13,0.447192,230680.507497,{90;44}_OptimizationIsoViewSW.png
4545,1,0.098132,7,0.221359,167504.187605,{90;45}_OptimizationIsoViewSW.png
4546,1.75,0.152234,10,0.399927,211237.853823,{90;46}_OptimizationIsoViewSW.png
4547,1.75,0.131977,15,0.331392,204750.20475,{90;47}_OptimizationIsoViewSW.png
4548,1.25,0.10103,9,0.239647,172354.360565,{90;48}_OptimizationIsoViewSW.png
4549,0.75,0.096528,7,0.216155,156201.187129,{90;49}_OptimizationIsoViewSW.png
4550,2.25,0.138842,13,0.360089,212856.534696,{91;0}_OptimizationIsoViewSW.png
4551,2,0.18335,15,0.469503,237247.924081,{91;1}_OptimizationIsoViewSW.png
